participantId,format,task,startTime,endTime,duration_sec,difficulty,confidence
6691809035e52ca9b2b0f39a,yaml,reading-task-config-1,1747174227101,1747174237877,10.776,1,7
6691809035e52ca9b2b0f39a,yaml,reading-task-config-2,1747174373364,1747174382669,9.305,5,7
6691809035e52ca9b2b0f39a,yaml,reading-task-config-3,1747174421170,1747174428037,6.867,1,7
6691809035e52ca9b2b0f39a,yaml,reading-task-config-4,1747174732496,1747174744053,11.557,4,5
6691809035e52ca9b2b0f39a,yaml,reading-task-config-5,1747174784713,1747174790341,5.628,1,7
6691809035e52ca9b2b0f39a,yaml,writing-task-config,1747176308429,1747176317062,8.633,7,1
6691809035e52ca9b2b0f39a,yaml,modifying-task-config-1,1747176482568,1747176492502,9.934,3,2
6691809035e52ca9b2b0f39a,yaml,modifying-task-config-2,1747176743960,1747176749126,5.166,4,5
6691809035e52ca9b2b0f39a,yaml,modifying-task-config-3,1747176898160,1747176903582,5.422,4,1
6691809035e52ca9b2b0f39a,yaml,modifying-task-config-4,1747177145607,1747177150814,5.207,4,2
678faf5b31008609fd85b185,json5,writing-task-NL,1747345727154,1747345734985,7.831,3,3
678faf5b31008609fd85b185,json5,reading-task-config-1,1747346176467,1747346187603,11.136,6,2
678faf5b31008609fd85b185,json5,reading-task-config-2,1747346231994,1747346239993,7.999,6,3
678faf5b31008609fd85b185,json5,reading-task-config-3,1747346263836,1747346273826,9.99,3,6
678faf5b31008609fd85b185,json5,reading-task-config-4,1747346324030,1747346330761,6.731,6,4
678faf5b31008609fd85b185,json5,reading-task-config-5,1747346452186,1747346458941,6.755,2,6
678faf5b31008609fd85b185,json5,writing-task-config,1747346828490,1747346835352,6.862,7,2
678faf5b31008609fd85b185,json5,modifying-task-config-1,1747346926986,1747346932574,5.588,2,4
678faf5b31008609fd85b185,json5,modifying-task-config-2,1747347081566,1747347093155,11.589,4,4
678faf5b31008609fd85b185,json5,modifying-task-config-3,1747347140914,1747347146850,5.936,4,4
678faf5b31008609fd85b185,json5,modifying-task-config-4,1747347274109,1747347281187,7.078,7,1
65e85a421f2dee53c62fbf45,json5,writing-task-NL,1746769839579,1746769849849,10.27,1,7
65e85a421f2dee53c62fbf45,json5,reading-task-config-1,1746775411061,1746775431106,20.045,1,6
65e85a421f2dee53c62fbf45,json5,reading-task-config-2,1746775500207,1746775513078,12.871,2,6
65e85a421f2dee53c62fbf45,json5,reading-task-config-3,1746775625252,1746775633905,8.653,4,4
65e85a421f2dee53c62fbf45,json5,reading-task-config-4,1746776161733,1746776170935,9.202,7,3
65e85a421f2dee53c62fbf45,json5,reading-task-config-5,1746776579481,1746776587274,7.793,1,7
65e85a421f2dee53c62fbf45,json5,writing-task-config,1746778179608,1746778187150,7.542,7,1
65e85a421f2dee53c62fbf45,json5,modifying-task-config-1,1746778637600,1746778650843,13.243,1,7
65e85a421f2dee53c62fbf45,json5,modifying-task-config-2,1746779509373,1746779516338,6.965,7,4
65e85a421f2dee53c62fbf45,json5,modifying-task-config-3,1746780024712,1746780035058,10.346,5,5
65e85a421f2dee53c62fbf45,json5,modifying-task-config-4,1746780417899,1746780429881,11.982,3,6
666b0b42bb6fa2822fa27a32,json5,writing-task-NL,1746767993571,1746768002258,8.687,1,1
666b0b42bb6fa2822fa27a32,json5,reading-task-config-1,1746769194230,1746769203467,9.237,3,4
666b0b42bb6fa2822fa27a32,json5,reading-task-config-2,1746769318127,1746769322739,4.612,2,5
666b0b42bb6fa2822fa27a32,json5,reading-task-config-3,1746769423455,1746769428067,4.612,5,3
666b0b42bb6fa2822fa27a32,json5,reading-task-config-4,1746769524422,1746769529603,5.181,3,4
666b0b42bb6fa2822fa27a32,json5,reading-task-config-5,1746769659337,1746769662700,3.363,1,6
666b0b42bb6fa2822fa27a32,json5,writing-task-config,1746770323733,1746770329252,5.519,4,4
666b0b42bb6fa2822fa27a32,json5,modifying-task-config-1,1746770486380,1746770491300,4.92,3,4
666b0b42bb6fa2822fa27a32,json5,modifying-task-config-2,1746770635541,1746770642629,7.088,5,3
666b0b42bb6fa2822fa27a32,json5,modifying-task-config-3,1746770754150,1746770760453,6.303,2,6
666b0b42bb6fa2822fa27a32,json5,modifying-task-config-4,1746770922503,1746770928413,5.91,3,5
6708da9c62672d0fe65b6683,jsonc,writing-task-NL,1747172979055,1747172987153,8.098,1,7
6708da9c62672d0fe65b6683,jsonc,reading-task-config-1,1747173391607,1747173402979,11.372,6,3
6708da9c62672d0fe65b6683,jsonc,reading-task-config-2,1747173439764,1747173447422,7.658,4,3
6708da9c62672d0fe65b6683,jsonc,reading-task-config-3,1747173479537,1747173487164,7.627,2,5
6708da9c62672d0fe65b6683,jsonc,reading-task-config-4,1747173580558,1747173588534,7.976,7,1
6708da9c62672d0fe65b6683,jsonc,reading-task-config-5,1747173624042,1747173631372,7.33,2,4
6708da9c62672d0fe65b6683,jsonc,writing-task-config,1747174057151,1747174063655,6.504,7,1
6708da9c62672d0fe65b6683,jsonc,modifying-task-config-1,1747174267181,1747174273985,6.804,7,1
6708da9c62672d0fe65b6683,jsonc,modifying-task-config-2,1747174526538,1747174532913,6.375,7,1
6708da9c62672d0fe65b6683,jsonc,modifying-task-config-3,1747174632780,1747174639032,6.252,7,1
6708da9c62672d0fe65b6683,jsonc,modifying-task-config-4,1747174772194,1747174778082,5.888,7,1
60f70af563ef757f65e750e0,xml,writing-task-NL,1746767856084,1746767867017,10.933,1,7
60f70af563ef757f65e750e0,xml,reading-task-config-1,1746768677809,1746768690559,12.75,3,5
60f70af563ef757f65e750e0,xml,reading-task-config-2,1746768768811,1746768780030,11.219,3,6
60f70af563ef757f65e750e0,xml,reading-task-config-3,1746768807286,1746768816378,9.092,3,4
60f70af563ef757f65e750e0,xml,reading-task-config-4,1746769101492,1746769113050,11.558,4,4
60f70af563ef757f65e750e0,xml,reading-task-config-5,1746769142208,1746769163466,21.258,3,4
60f70af563ef757f65e750e0,xml,writing-task-config,1746769864402,1746769883362,18.96,6,2
60f70af563ef757f65e750e0,xml,modifying-task-config-1,1746770056551,1746770080098,23.547,5,4
60f70af563ef757f65e750e0,xml,modifying-task-config-2,1746770354330,1746770362954,8.624,3,5
60f70af563ef757f65e750e0,xml,modifying-task-config-3,1746770504397,1746770513283,8.886,3,5
60f70af563ef757f65e750e0,xml,modifying-task-config-4,1746770752613,1746770758564,5.951,4,3
670f9ddb0e32533c222c3031,json,writing-task-NL,1746768863948,1746768880972,17.024,3,6
670f9ddb0e32533c222c3031,json,reading-task-config-1,1746769066042,1746769074627,8.585,5,4
670f9ddb0e32533c222c3031,json,reading-task-config-2,1746769113358,1746769117659,4.301,5,4
670f9ddb0e32533c222c3031,json,reading-task-config-3,1746769144779,1746769148059,3.28,5,6
670f9ddb0e32533c222c3031,json,reading-task-config-4,1746769163225,1746769169659,6.434,6,5
670f9ddb0e32533c222c3031,json,reading-task-config-5,1746769227474,1746769235091,7.617,4,6
670f9ddb0e32533c222c3031,json,writing-task-config,1746770101625,1746770107931,6.306,5,6
670f9ddb0e32533c222c3031,json,modifying-task-config-1,1746770117973,1746770123666,5.693,4,5
670f9ddb0e32533c222c3031,json,modifying-task-config-2,1746770132659,1746770138211,5.552,4,6
670f9ddb0e32533c222c3031,json,modifying-task-config-3,1746770193373,1746770199051,5.678,4,6
670f9ddb0e32533c222c3031,json,modifying-task-config-4,1746770225952,1746770231226,5.274,4,6
67d03135f855dd0ff0994265,toml,writing-task-NL,1746769129736,1746769147554,17.818,1,6
67d03135f855dd0ff0994265,toml,reading-task-config-1,1746769648193,1746769657398,9.205,2,4
67d03135f855dd0ff0994265,toml,reading-task-config-2,1746769748793,1746769761311,12.518,2,6
67d03135f855dd0ff0994265,toml,reading-task-config-3,1746769824138,1746769830157,6.019,1,6
67d03135f855dd0ff0994265,toml,reading-task-config-4,1746769971262,1746769979558,8.296,4,1
67d03135f855dd0ff0994265,toml,reading-task-config-5,1746770094025,1746770102389,8.364,5,2
67d03135f855dd0ff0994265,toml,writing-task-config,1746771267352,1746771276737,9.385,5,3
67d03135f855dd0ff0994265,toml,modifying-task-config-1,1746771428702,1746771436337,7.635,5,2
67d03135f855dd0ff0994265,toml,modifying-task-config-2,1746771646664,1746771658119,11.455,3,4
67d03135f855dd0ff0994265,toml,modifying-task-config-3,1746771793836,1746771799899,6.063,3,3
67d03135f855dd0ff0994265,toml,modifying-task-config-4,1746771968281,1746771975415,7.134,3,3
674f479b2a4ef75e4551f258,json5,writing-task-NL,1747336451749,1747336466708,14.959,2,6
674f479b2a4ef75e4551f258,json5,reading-task-config-1,1747338134555,1747338145319,10.764,2,6
674f479b2a4ef75e4551f258,json5,reading-task-config-2,1747338254647,1747338263516,8.869,1,6
674f479b2a4ef75e4551f258,json5,reading-task-config-3,1747338337818,1747338342394,4.576,1,7
674f479b2a4ef75e4551f258,json5,reading-task-config-4,1747338540281,1747338547801,7.52,3,5
674f479b2a4ef75e4551f258,json5,reading-task-config-5,1747338697014,1747338704724,7.71,4,4
674f479b2a4ef75e4551f258,json5,writing-task-config,1747339639580,1747339645852,6.272,2,6
674f479b2a4ef75e4551f258,json5,modifying-task-config-1,1747339782297,1747339789436,7.139,2,6
674f479b2a4ef75e4551f258,json5,modifying-task-config-2,1747340080445,1747340088017,7.572,3,4
674f479b2a4ef75e4551f258,json5,modifying-task-config-3,1747340214332,1747340220676,6.344,2,6
674f479b2a4ef75e4551f258,json5,modifying-task-config-4,1747340385423,1747340394730,9.307,4,3
5ee4a14b578f8a000b384376,yaml,writing-task-NL,1746767576896,1746767583775,6.879,1,7
5ee4a14b578f8a000b384376,yaml,reading-task-config-1,1746767950285,1746767957778,7.493,2,7
5ee4a14b578f8a000b384376,yaml,reading-task-config-2,1746767993385,1746767998800,5.415,2,7
5ee4a14b578f8a000b384376,yaml,reading-task-config-3,1746768011624,1746768017451,5.827,2,7
5ee4a14b578f8a000b384376,yaml,reading-task-config-4,1746768090593,1746768096424,5.831,4,3
5ee4a14b578f8a000b384376,yaml,reading-task-config-5,1746768127713,1746768132772,5.059,3,5
5ee4a14b578f8a000b384376,yaml,writing-task-config,1746768544227,1746768551201,6.974,7,1
5ee4a14b578f8a000b384376,yaml,modifying-task-config-1,1746768617848,1746768621810,3.962,2,6
5ee4a14b578f8a000b384376,yaml,modifying-task-config-2,1746768822187,1746768826685,4.498,4,6
5ee4a14b578f8a000b384376,yaml,modifying-task-config-3,1746768997404,1746769001978,4.574,7,1
5ee4a14b578f8a000b384376,yaml,modifying-task-config-4,1746769444465,1746769450404,5.939,7,1
63af557b3d4f219c3226b7d6,yaml,writing-task-NL,1747333718054,1747333725884,7.83,2,6
63af557b3d4f219c3226b7d6,yaml,reading-task-config-1,1747334170511,1747334179646,9.135,3,6
63af557b3d4f219c3226b7d6,yaml,reading-task-config-2,1747334209529,1747334215715,6.186,3,5
63af557b3d4f219c3226b7d6,yaml,reading-task-config-3,1747334229996,1747334236161,6.165,3,5
63af557b3d4f219c3226b7d6,yaml,reading-task-config-4,1747334333438,1747334339337,5.899,5,4
63af557b3d4f219c3226b7d6,yaml,reading-task-config-5,1747334374630,1747334379593,4.963,3,5
63af557b3d4f219c3226b7d6,yaml,writing-task-config,1747334864806,1747334872207,7.401,7,1
63af557b3d4f219c3226b7d6,yaml,modifying-task-config-1,1747334951866,1747334956976,5.11,6,1
63af557b3d4f219c3226b7d6,yaml,modifying-task-config-2,1747335149085,1747335154192,5.107,5,2
63af557b3d4f219c3226b7d6,yaml,modifying-task-config-3,1747335320049,1747335325808,5.759,6,1
63af557b3d4f219c3226b7d6,yaml,modifying-task-config-4,1747335487339,1747335492856,5.517,7,1
65583ffa38bfc41805a553cd,hjson,writing-task-NL,1747180139155,1747180148723,9.568,1,7
65583ffa38bfc41805a553cd,hjson,reading-task-config-1,1747180920429,1747180931973,11.544,4,4
65583ffa38bfc41805a553cd,hjson,reading-task-config-2,1747180960645,1747180971311,10.666,2,6
65583ffa38bfc41805a553cd,hjson,reading-task-config-3,1747180999568,1747181008204,8.636,2,6
65583ffa38bfc41805a553cd,hjson,reading-task-config-4,1747181302702,1747181315494,12.792,7,1
65583ffa38bfc41805a553cd,hjson,reading-task-config-5,1747181394548,1747181410437,15.889,1,6
65583ffa38bfc41805a553cd,hjson,writing-task-config,1747182418468,1747182425123,6.655,7,1
65583ffa38bfc41805a553cd,hjson,modifying-task-config-1,1747182525255,1747182530740,5.485,1,7
65583ffa38bfc41805a553cd,hjson,modifying-task-config-2,1747182820022,1747182834016,13.994,2,7
65583ffa38bfc41805a553cd,hjson,modifying-task-config-3,1747182931118,1747182936315,5.197,1,7
65583ffa38bfc41805a553cd,hjson,modifying-task-config-4,1747183188359,1747183195310,6.951,7,1
66684d30d1a0d64a3a348c82,yaml,writing-task-NL,1747333774144,1747333788815,14.671,1,6
66684d30d1a0d64a3a348c82,yaml,reading-task-config-1,1747334799908,1747334810492,10.584,6,4
66684d30d1a0d64a3a348c82,yaml,reading-task-config-2,1747334894629,1747334903380,8.751,6,4
66684d30d1a0d64a3a348c82,yaml,reading-task-config-3,1747334984226,1747334994077,9.851,5,4
66684d30d1a0d64a3a348c82,yaml,reading-task-config-4,1747335176544,1747335185134,8.59,7,3
66684d30d1a0d64a3a348c82,yaml,reading-task-config-5,1747335261752,1747335268001,6.249,6,3
66684d30d1a0d64a3a348c82,yaml,writing-task-config,1747335724675,1747335734089,9.414,7,2
66684d30d1a0d64a3a348c82,yaml,modifying-task-config-1,1747336261614,1747336269429,7.815,7,1
66684d30d1a0d64a3a348c82,yaml,modifying-task-config-2,1747336646064,1747336655862,9.798,6,3
66684d30d1a0d64a3a348c82,yaml,modifying-task-config-3,1747337412567,1747337420443,7.876,7,1
66684d30d1a0d64a3a348c82,yaml,modifying-task-config-4,1747337767095,1747337775215,8.12,7,1
60ec51c51a3158a50ded8a3e,json5,writing-task-NL,1747334324385,1747334331163,6.778,2,6
60ec51c51a3158a50ded8a3e,json5,reading-task-config-1,1747334687545,1747334693314,5.769,1,7
60ec51c51a3158a50ded8a3e,json5,reading-task-config-2,1747334722649,1747334726330,3.681,2,6
60ec51c51a3158a50ded8a3e,json5,reading-task-config-3,1747334751480,1747334754833,3.353,1,7
60ec51c51a3158a50ded8a3e,json5,reading-task-config-4,1747334879438,1747334886058,6.62,3,5
60ec51c51a3158a50ded8a3e,json5,reading-task-config-5,1747334937629,1747334946260,8.631,2,5
60ec51c51a3158a50ded8a3e,json5,writing-task-config,1747335291120,1747335298379,7.259,4,5
60ec51c51a3158a50ded8a3e,json5,modifying-task-config-1,1747335430566,1747335435931,5.365,3,5
60ec51c51a3158a50ded8a3e,json5,modifying-task-config-2,1747335594581,1747335604054,9.473,3,5
60ec51c51a3158a50ded8a3e,json5,modifying-task-config-3,1747335695032,1747335703850,8.818,3,4
60ec51c51a3158a50ded8a3e,json5,modifying-task-config-4,1747335892865,1747335899450,6.585,3,3
671bdd06525adeea062a1d73,json,writing-task-NL,1747172763241,1747172768525,5.284,1,7
671bdd06525adeea062a1d73,json,reading-task-config-1,1747173068986,1747173073251,4.265,1,7
671bdd06525adeea062a1d73,json,reading-task-config-2,1747173089578,1747173093599,4.021,1,7
671bdd06525adeea062a1d73,json,reading-task-config-3,1747173115462,1747173118613,3.151,1,7
671bdd06525adeea062a1d73,json,reading-task-config-4,1747173177182,1747173180580,3.398,1,7
671bdd06525adeea062a1d73,json,reading-task-config-5,1747173198558,1747173202585,4.027,1,7
671bdd06525adeea062a1d73,json,writing-task-config,1747173374950,1747173377711,2.761,1,7
671bdd06525adeea062a1d73,json,modifying-task-config-1,1747173564480,1747173568342,3.862,1,7
671bdd06525adeea062a1d73,json,modifying-task-config-2,1747173704812,1747173708440,3.628,1,7
671bdd06525adeea062a1d73,json,modifying-task-config-3,1747173774121,1747173776691,2.57,1,7
671bdd06525adeea062a1d73,json,modifying-task-config-4,1747173898786,1747173901396,2.61,1,7
6647e8618c77f7b938865d25,json5,writing-task-NL,1747360459536,1747360470235,10.699,1,7
6647e8618c77f7b938865d25,json5,reading-task-config-1,1747361374537,1747361388527,13.99,5,7
6647e8618c77f7b938865d25,json5,reading-task-config-2,1747361553034,1747361560739,7.705,6,3
6647e8618c77f7b938865d25,json5,reading-task-config-3,1747361601431,1747361607155,5.724,1,7
6647e8618c77f7b938865d25,json5,reading-task-config-4,1747361742788,1747361750337,7.549,6,4
6647e8618c77f7b938865d25,json5,reading-task-config-5,1747361827387,1747361833012,5.625,3,6
6647e8618c77f7b938865d25,json5,writing-task-config,1747362184862,1747362195271,10.409,6,6
6647e8618c77f7b938865d25,json5,modifying-task-config-1,1747362408477,1747362415240,6.763,2,7
6647e8618c77f7b938865d25,json5,modifying-task-config-2,1747362758400,1747362765956,7.556,3,7
6647e8618c77f7b938865d25,json5,modifying-task-config-3,1747362885213,1747362893225,8.012,5,6
6647e8618c77f7b938865d25,json5,modifying-task-config-4,1747363092452,1747363098447,5.995,2,7
613a541cf948d295c1df8752,jsonc,writing-task-NL,1746767521069,1746767525815,4.746,1,7
613a541cf948d295c1df8752,jsonc,reading-task-config-1,1746767925020,1746767930929,5.909,2,6
613a541cf948d295c1df8752,jsonc,reading-task-config-2,1746767948424,1746767953096,4.672,1,7
613a541cf948d295c1df8752,jsonc,reading-task-config-3,1746767975142,1746767979082,3.94,1,7
613a541cf948d295c1df8752,jsonc,reading-task-config-4,1746768072893,1746768077565,4.672,2,6
613a541cf948d295c1df8752,jsonc,reading-task-config-5,1746768112215,1746768116624,4.409,1,7
613a541cf948d295c1df8752,jsonc,writing-task-config,1746769270198,1746769275020,4.822,5,3
613a541cf948d295c1df8752,jsonc,modifying-task-config-1,1746769361570,1746769365783,4.213,3,3
613a541cf948d295c1df8752,jsonc,modifying-task-config-2,1746769491219,1746769498269,7.05,2,5
613a541cf948d295c1df8752,jsonc,modifying-task-config-3,1746769544565,1746769550516,5.951,2,6
613a541cf948d295c1df8752,jsonc,modifying-task-config-4,1746769818350,1746769823233,4.883,5,3
5e5c993cd0394c474f7cc502,toml,writing-task-NL,1747618295002,1747618301083,6.081,7,7
