participantId,task,format,response,start_time,end_time,duration_sec,help_count,correct_answer,correct
60ec51c51a3158a50ded8a3e,reading-task-config-1,json5,7.9.0,1747334660739.0,1747334687442.0,26.703,0,7.9.0,1
60ec51c51a3158a50ded8a3e,reading-task-config-2,json5,>=12,1747334693396.0,1747334722541.0,29.145,0,>=12,1
60ec51c51a3158a50ded8a3e,reading-task-config-3,json5,6,1747334726385.0,1747334751386.0,25.001,0,6,1
60ec51c51a3158a50ded8a3e,reading-task-config-4,json5,keywords,1747334754888.0,1747334879340.0,124.452,0,keywords,1
60ec51c51a3158a50ded8a3e,reading-task-config-5,json5,d3-delaunay,1747334886118.0,1747334937529.0,51.411,0,d3-delaunay,1
671bdd06525adeea062a1d73,reading-task-config-1,json,7.9.0,1747173043788.0,1747173068907.0,25.119,0,7.9.0,1
671bdd06525adeea062a1d73,reading-task-config-2,json,>=12,1747173073298.0,1747173089496.0,16.198,0,>=12,1
671bdd06525adeea062a1d73,reading-task-config-3,json,6,1747173093646.0,1747173115383.0,21.737,0,6,1
671bdd06525adeea062a1d73,reading-task-config-4,json,keywords,1747173118661.0,1747173177096.0,58.435,0,keywords,1
671bdd06525adeea062a1d73,reading-task-config-5,json,d3-delaunay,1747173180627.0,1747173198480.0,17.853,0,d3-delaunay,1
6647e8618c77f7b938865d25,reading-task-config-1,json5,7.9.0,1747361309535.0,1747361373826.0,64.291,0,7.9.0,1
6647e8618c77f7b938865d25,reading-task-config-2,json5,d3,1747361388929.0,1747361552267.0,163.338,0,>=12,0
6647e8618c77f7b938865d25,reading-task-config-3,json5,6,1747361561084.0,1747361600774.0,39.69,0,6,1
6647e8618c77f7b938865d25,reading-task-config-4,json5,devDependencies,1747361607641.0,1747361741984.0,134.343,0,keywords,0
6647e8618c77f7b938865d25,reading-task-config-5,json5,d3-delaunay,1747361750712.0,1747361826746.0,76.034,0,d3-delaunay,1
613a541cf948d295c1df8752,reading-task-config-1,jsonc,7.9.0,1746767879567.0,1746767924860.0,45.293,0,7.9.0,1
613a541cf948d295c1df8752,reading-task-config-2,jsonc,>=12,1746767931026.0,1746767948272.0,17.246,0,>=12,1
613a541cf948d295c1df8752,reading-task-config-3,jsonc,6,1746767953187.0,1746767974991.0,21.804,0,6,1
613a541cf948d295c1df8752,reading-task-config-4,jsonc,keywords,1746767979167.0,1746768072733.0,93.566,0,keywords,1
613a541cf948d295c1df8752,reading-task-config-5,jsonc,d3-delaunay,1746768077655.0,1746768112060.0,34.405,0,d3-delaunay,1
5e5c993cd0394c474f7cc502,reading-task-config-1,toml,7.9.0,1747618616410.0,1747618635855.0,19.445,0,7.9.0,1
5e5c993cd0394c474f7cc502,reading-task-config-2,toml,>=12,1747618641798.0,1747618674626.0,32.828,0,>=12,1
5e5c993cd0394c474f7cc502,reading-task-config-3,toml,6,1747618679083.0,1747618688831.0,9.748,0,6,1
5e5c993cd0394c474f7cc502,reading-task-config-4,toml,keywords,1747618692100.0,1747618746956.0,54.856,0,keywords,1
5e5c993cd0394c474f7cc502,reading-task-config-5,toml,d3-delaunay,1747618751894.0,1747618777328.0,25.434,0,d3-delaunay,1
67c045fa5074c5500ca40e76,reading-task-config-1,xml,7.9.0,1746772073278.0,1746772311364.0,238.086,0,7.9.0,1
67c045fa5074c5500ca40e76,reading-task-config-2,xml,d3,1746772326149.0,1746772736797.0,410.648,0,>=12,0
67c045fa5074c5500ca40e76,reading-task-config-3,xml,6,1746772747502.0,1746772805104.0,57.602,0,6,1
67c045fa5074c5500ca40e76,reading-task-config-4,xml,engines,1746772820618.0,1746773399023.0,578.405,0,keywords,0
67c045fa5074c5500ca40e76,reading-task-config-5,xml,d3-contour,1746773408459.0,1746773483753.0,75.294,0,d3-delaunay,0
67d2eaf9d5996dc6be1c7072,reading-task-config-1,xml,7.9.0,1746769337646.0,1746769594456.0,256.81,0,7.9.0,1
67d2eaf9d5996dc6be1c7072,reading-task-config-2,xml,>=12,1746769602408.0,1746769719060.0,116.652,0,>=12,1
67d2eaf9d5996dc6be1c7072,reading-task-config-3,xml,6,1746769723709.0,1746769893402.0,169.693,0,6,1
67d2eaf9d5996dc6be1c7072,reading-task-config-4,xml,keywords,1746769900324.0,1746770071205.0,170.881,0,keywords,1
67d2eaf9d5996dc6be1c7072,reading-task-config-5,xml,d3-delaunay,1746770077956.0,1746770348340.0,270.384,0,d3-delaunay,1
60e2ebb6ad1d5ee0e515a7c5,reading-task-config-1,yaml,7.9.0,1746768191316.0,1746768284704.0,93.388,2,7.9.0,1
60e2ebb6ad1d5ee0e515a7c5,reading-task-config-2,yaml,>=12,1746768296748.0,1746768329123.0,32.375,0,>=12,1
60e2ebb6ad1d5ee0e515a7c5,reading-task-config-3,yaml,6,1746768338409.0,1746768374491.0,36.082,1,6,1
60e2ebb6ad1d5ee0e515a7c5,reading-task-config-4,yaml,keywords,1746768384919.0,1746768517020.0,132.101,0,keywords,1
60e2ebb6ad1d5ee0e515a7c5,reading-task-config-5,yaml,d3-delaunay,1746768526294.0,1746768592283.0,65.989,0,d3-delaunay,1
67153c0d669d191ab273b865,reading-task-config-1,yaml,keywords,1747176103587.0,1747176254868.0,151.281,1,7.9.0,0
67153c0d669d191ab273b865,reading-task-config-2,yaml,>=12,1747176265742.0,1747176320702.0,54.96,0,>=12,1
67153c0d669d191ab273b865,reading-task-config-3,yaml,6,1747176328785.0,1747176390716.0,61.931,0,6,1
67153c0d669d191ab273b865,reading-task-config-4,yaml,author,1747176396204.0,1747176619621.0,223.417,0,keywords,0
67153c0d669d191ab273b865,reading-task-config-5,yaml,d3-delaunay,1747176628836.0,1747176704968.0,76.132,0,d3-delaunay,1
67ab1d683813ed19603e1030,reading-task-config-1,yaml,7.9.0,1746778556279.0,1746778813350.0,257.071,0,7.9.0,1
67ab1d683813ed19603e1030,reading-task-config-2,yaml,>=12,1746778823727.0,1746778915901.0,92.174,0,>=12,1
67ab1d683813ed19603e1030,reading-task-config-3,yaml,6,1746778919949.0,1746778940777.0,20.828,0,6,1
67ab1d683813ed19603e1030,reading-task-config-4,yaml,keywords,1746778944086.0,1746779216081.0,271.995,0,keywords,1
67ab1d683813ed19603e1030,reading-task-config-5,yaml,d3-delaunay,1746779221900.0,1746779243822.0,21.922,0,d3-delaunay,1
60e343946a7faddde88fbe3c,reading-task-config-1,yaml,7.9.0,1747174454796.0,1747174502267.0,47.471,0,7.9.0,1
60e343946a7faddde88fbe3c,reading-task-config-2,yaml,>=12,1747174513226.0,1747174559053.0,45.827,0,>=12,1
60e343946a7faddde88fbe3c,reading-task-config-3,yaml,6,1747174567701.0,1747174598761.0,31.06,0,6,1
60e343946a7faddde88fbe3c,reading-task-config-4,yaml,engines,1747174605267.0,1747174738900.0,133.633,0,keywords,0
60e343946a7faddde88fbe3c,reading-task-config-5,yaml,eslint,1747174749719.0,1747175016926.0,267.207,0,d3-delaunay,0
67e0333064ddada0e2fc6f1e,reading-task-config-1,yaml,7.9.0,1746774459118.0,1746774486241.0,27.123,0,7.9.0,1
67e0333064ddada0e2fc6f1e,reading-task-config-2,yaml,7.9.0,1746774498181.0,1746774517969.0,19.788,0,>=12,0
67e0333064ddada0e2fc6f1e,reading-task-config-3,yaml,6,1746774522846.0,1746774571556.0,48.71,0,6,1
67e0333064ddada0e2fc6f1e,reading-task-config-4,yaml,keywords,1746774585239.0,1746774628111.0,42.872,0,keywords,1
67e0333064ddada0e2fc6f1e,reading-task-config-5,yaml,d3-delaunay,1746774632753.0,1746774658831.0,26.078,0,d3-delaunay,1
5b3ec4332a5fbf00014eae57,reading-task-config-1,toml,7.9.0,1747346526402.0,1747346584585.0,58.183,0,7.9.0,1
5b3ec4332a5fbf00014eae57,reading-task-config-2,toml,>=12,1747346590463.0,1747346656200.0,65.737,0,>=12,1
5b3ec4332a5fbf00014eae57,reading-task-config-3,toml,6,1747346668669.0,1747346694736.0,26.067,0,6,1
5b3ec4332a5fbf00014eae57,reading-task-config-4,toml,keywords,1747346699465.0,1747346944217.0,244.752,1,keywords,1
5b3ec4332a5fbf00014eae57,reading-task-config-5,toml,d3-delaunay,1747346954006.0,1747347067106.0,113.1,0,d3-delaunay,1
66912d7bf9d35c08f6919958,reading-task-config-1,json,7.9.0,1746769875231.0,1746769955984.0,80.753,0,7.9.0,1
66912d7bf9d35c08f6919958,reading-task-config-2,json,7.9.0,1746769972874.0,1746769988780.0,15.906,0,>=12,0
66912d7bf9d35c08f6919958,reading-task-config-3,json,7,1746770000065.0,1746770118271.0,118.206,0,6,0
66912d7bf9d35c08f6919958,reading-task-config-4,json,keywords,1746770134692.0,1746770219691.0,84.999,0,keywords,1
66912d7bf9d35c08f6919958,reading-task-config-5,json,d3-time-format,1746770228721.0,1746770552893.0,324.172,0,d3-delaunay,0
6717980047b565ab5b849317,reading-task-config-1,hjson,7.9.0,1746769793833.0,1746769882555.0,88.722,0,7.9.0,1
6717980047b565ab5b849317,reading-task-config-2,hjson,12,1746769893475.0,1746769949286.0,55.811,0,>=12,0
6717980047b565ab5b849317,reading-task-config-3,hjson,6,1746769957884.0,1746770015295.0,57.411,0,6,1
6717980047b565ab5b849317,reading-task-config-4,hjson,keywords,1746770026056.0,1746770088702.0,62.646,0,keywords,1
6717980047b565ab5b849317,reading-task-config-5,hjson,d3-delaunay,1746770102891.0,1746770173832.0,70.941,0,d3-delaunay,1
651b29ff3a6cadf518640abe,reading-task-config-1,xml,7.9.0,1746768752222.0,1746768801578.0,49.356,0,7.9.0,1
651b29ff3a6cadf518640abe,reading-task-config-2,xml,>=12,1746768813043.0,1746768886829.0,73.786,0,>=12,1
651b29ff3a6cadf518640abe,reading-task-config-3,xml,6,1746768894259.0,1746769014110.0,119.851,0,6,1
651b29ff3a6cadf518640abe,reading-task-config-4,xml,keywords,1746769021845.0,1746769282639.0,260.794,0,keywords,1
651b29ff3a6cadf518640abe,reading-task-config-5,xml,d3-delaunay,1746769288690.0,1746769414153.0,125.463,0,d3-delaunay,1
6818ca1523ece90f671e3601,reading-task-config-1,json,7.9.0,1746769836678.0,1746769867687.0,31.009,0,7.9.0,1
6818ca1523ece90f671e3601,reading-task-config-2,json,>=12,1746769875334.0,1746769904836.0,29.502,0,>=12,1
6818ca1523ece90f671e3601,reading-task-config-3,json,6,1746769912140.0,1746769980072.0,67.932,0,6,1
6818ca1523ece90f671e3601,reading-task-config-4,json,keywords,1746769988283.0,1746770268247.0,279.964,0,keywords,1
6818ca1523ece90f671e3601,reading-task-config-5,json,d3-delaunay,1746770275967.0,1746770323583.0,47.616,0,d3-delaunay,1
67c1dd323984fa84ae83e162,reading-task-config-1,jsonc,keywords,1747175808848.0,1747176107754.0,298.906,2,7.9.0,0
67c1dd323984fa84ae83e162,reading-task-config-2,jsonc,>=12,1747176120213.0,1747176151450.0,31.237,0,>=12,1
67c1dd323984fa84ae83e162,reading-task-config-3,jsonc,6,1747176162566.0,1747176226456.0,63.89,0,6,1
67c1dd323984fa84ae83e162,reading-task-config-4,jsonc,keywords,1747176236624.0,1747176399481.0,162.857,0,keywords,1
67c1dd323984fa84ae83e162,reading-task-config-5,jsonc,eslint,1747176417982.0,1747176513252.0,95.27,0,d3-delaunay,0
67d2a409ab3638e33fc417b9,reading-task-config-1,hjson,7.9.0,1747348203497.0,1747348287629.0,84.132,0,7.9.0,1
67d2a409ab3638e33fc417b9,reading-task-config-2,hjson,>=12,1747348297103.0,1747348314244.0,17.141,0,>=12,1
67d2a409ab3638e33fc417b9,reading-task-config-3,hjson,4,1747348318875.0,1747348428653.0,109.778,0,6,0
67d2a409ab3638e33fc417b9,reading-task-config-4,hjson,keywords,1747348433752.0,1747348529885.0,96.133,0,keywords,1
67d2a409ab3638e33fc417b9,reading-task-config-5,hjson,d3-delaunay,1747348534757.0,1747348608997.0,74.24,0,d3-delaunay,1
66ec8f7ce843d25227820f97,reading-task-config-1,hjson,7.9.0,1747335077554.0,1747335253773.0,176.219,0,7.9.0,1
66ec8f7ce843d25227820f97,reading-task-config-2,hjson,>=12,1747335259505.0,1747335294741.0,35.236,0,>=12,1
66ec8f7ce843d25227820f97,reading-task-config-3,hjson,6,1747335301039.0,1747335401707.0,100.668,1,6,1
66ec8f7ce843d25227820f97,reading-task-config-4,hjson,keywords,1747335417670.0,1747335612241.0,194.571,1,keywords,1
66ec8f7ce843d25227820f97,reading-task-config-5,hjson,d3-delaunay,1747335623089.0,1747335697791.0,74.702,0,d3-delaunay,1
6680d2279263349cc005956a,reading-task-config-1,json,7.9.0,1746768881701.0,1746769486624.0,604.923,0,7.9.0,1
6680d2279263349cc005956a,reading-task-config-2,json,>=12,1746769494239.0,1746769521491.0,27.252,0,>=12,1
6680d2279263349cc005956a,reading-task-config-3,json,6,1746769526947.0,1746769585581.0,58.634,0,6,1
6680d2279263349cc005956a,reading-task-config-4,json,dependencies,1746769593119.0,1746769786900.0,193.781,0,keywords,0
6680d2279263349cc005956a,reading-task-config-5,json,d3-delaunay,1746769794684.0,1746769894438.0,99.754,0,d3-delaunay,1
6081728972120aa7f9685791,reading-task-config-1,json,7.9.0,1746768593565.0,1746768654797.0,61.232,0,7.9.0,1
6081728972120aa7f9685791,reading-task-config-2,json,>=12,1746768659356.0,1746768679810.0,20.454,0,>=12,1
6081728972120aa7f9685791,reading-task-config-3,json,6,1746768684305.0,1746768749319.0,65.014,0,6,1
6081728972120aa7f9685791,reading-task-config-4,json,keywords,1746768752141.0,1746769047105.0,294.964,0,keywords,1
6081728972120aa7f9685791,reading-task-config-5,json,d3-delaunay,1746769053309.0,1746769115537.0,62.228,0,d3-delaunay,1
67aca6831f2b0b79416bdb6c,reading-task-config-1,xml,^3.2.4,1747176249696.0,1747176435037.0,185.341,0,7.9.0,0
67aca6831f2b0b79416bdb6c,reading-task-config-2,xml,7.9.0,1747176441003.0,1747176476396.0,35.393,0,>=12,0
67aca6831f2b0b79416bdb6c,reading-task-config-3,xml,5,1747176481902.0,1747176487505.0,5.603,0,6,0
67aca6831f2b0b79416bdb6c,reading-task-config-4,xml,exports,1747176495610.0,1747176606086.0,110.476,1,keywords,0
67aca6831f2b0b79416bdb6c,reading-task-config-5,xml,d3-delaunay,1747176611112.0,1747176619462.0,8.35,0,d3-delaunay,1
