participantId,task,format,response,start_time,end_time,duration_sec,help_count,correct_answer,correct
6606b31155457e4f162ecf5a,reading-task-tabular,json5,,,,392.54200000000003,1,,4
66475d6f7b27e4443ef0d031,reading-task-tabular,json,,,,186.918,0,,4
665c5d94303fdf202ac9ded0,reading-task-tabular,toml,,,,222.62099999999998,0,,3
6672d878f68b9e349b56e871,reading-task-tabular,toml,,,,561.48,0,,4
6675c40cdc52b37294f0514e,reading-task-tabular,hjson,,,,663.39,0,,5
66781db404eab5e142f849d9,reading-task-tabular,jsonc,,,,480.09299999999996,0,,2
667971a555af1f83d3f29ae7,reading-task-tabular,hjson,,,,263.371,0,,4
667983594f7d5d70a78c6e5a,reading-task-tabular,json,,,,669.831,0,,4
667ac09492ea0caadf488520,reading-task-tabular,json,,,,460.914,0,,1
667c18ace97ab6869cb1c50e,reading-task-tabular,hjson,,,,220.115,0,,4
667c2175b570aa694ce2f63c,reading-task-tabular,toml,,,,356.321,0,,4
6697c8b6d9d7baa7edd8c4d3,reading-task-tabular,hjson,,,,492.879,0,,5
66992f58a7964f557fc75f58,reading-task-tabular,toml,,,,2673.43,0,,4
669a84e18da4349ece0ea67c,reading-task-tabular,xml,,,,392.977,0,,2
669b961e1c9cf30a26bb57d2,reading-task-tabular,xml,,,,329.69,0,,4
66a662a0a709312db9de01f2,reading-task-tabular,jsonc,,,,348.669,0,,4
66a9285501ac98053902d481,reading-task-tabular,toml,,,,205.611,0,,4
66b0d065329001a04e5ae671,reading-task-tabular,json,,,,442.318,0,,5
66b246951b9aefec80b7158a,reading-task-tabular,json,,,,212.18099999999998,0,,4
66bb6b7e0ccbed81f3ed30a8,reading-task-tabular,xml,,,,463.043,3,,3
66cdfebcb908ea2717d06b6c,reading-task-tabular,hjson,,,,245.577,0,,5
671a519900a99ebc15a67672,reading-task-tabular,yaml,,,,559.91,0,,3
671b65fe04c301eb14263ba5,reading-task-tabular,toml,,,,275.71500000000003,0,,4
672003022f1b667a20157c45,reading-task-tabular,yaml,,,,244.791,0,,2
672ca6c0324ac26cdc0dd298,reading-task-tabular,json5,,,,335.48,0,,3
672d98919cc177d28c204e76,reading-task-tabular,json5,,,,265.275,0,,3
6734346ca8e90c2da6fb4509,reading-task-tabular,jsonc,,,,336.538,1,,3
673c13c9d37c8a73bc80b8ce,reading-task-tabular,json,,,,471.185,0,,4
673d0377254c407e5da57f97,reading-task-tabular,toml,,,,412.231,0,,4
673e43cc760355e9e4f042a3,reading-task-tabular,json5,,,,269.43399999999997,0,,3
6740ae39809389d7da9de209,reading-task-tabular,xml,,,,512.6220000000001,0,,4
6753746b1f8827e2bd586bf0,reading-task-tabular,xml,,,,351.856,0,,2
677c52fe648cd68583dd3b1e,reading-task-tabular,xml,,,,534.465,0,,4
677d185800ab83d1b0185d82,reading-task-tabular,jsonc,,,,712.323,0,,3
677d32c679491be18090225b,reading-task-tabular,xml,,,,374.395,0,,3
6784ff2095dd9b97e969b01f,reading-task-tabular,jsonc,,,,634.4449999999999,0,,4
6787d648d7b1963c661f9443,reading-task-tabular,json5,,,,72.253,0,,4
6787e4bd2bf9557a90208f03,reading-task-tabular,yaml,,,,349.933,0,,4
6788c1c724c24dc56b08790a,reading-task-tabular,json5,,,,447.324,1,,3
678bad003d15e6aba1ee5a5d,reading-task-tabular,jsonc,,,,351.811,0,,4
678f0bb28ec3307e4f1afb78,reading-task-tabular,hjson,,,,318.91200000000003,0,,4
67a754a5c8614c52a939d87b,reading-task-tabular,hjson,,,,367.331,0,,4
67ab214c2cde1be7c45535ac,reading-task-tabular,jsonc,,,,177.42000000000002,0,,4
67ab57e88fd0774428bd1f32,reading-task-tabular,xml,,,,539.132,0,,4
67ab650c320eccf6141d4010,reading-task-tabular,jsonc,,,,665.935,0,,2
67adb27bd5f5776fcb16da62,reading-task-tabular,hjson,,,,740.306,1,,3
67adb520391eb17f214a50b4,reading-task-tabular,yaml,,,,334.717,0,,3
67aee0dfad3492b61a9ba0eb,reading-task-tabular,jsonc,,,,167.403,0,,4
67bf88cc763aae600b429a3e,reading-task-tabular,toml,,,,513.813,0,,5
67c246023b44ca64d40ae45a,reading-task-tabular,json5,,,,597.24,0,,4
67cb01a82dda2577eb6ee320,reading-task-tabular,json,,,,850.377,0,,4
67cd944859dabbd1d4552d39,reading-task-tabular,json,,,,425.171,0,,4
67d00f24466a67ba7e41228e,reading-task-tabular,toml,,,,508.708,0,,4
67d1283c8f6169900d0072d2,reading-task-tabular,yaml,,,,407.26,0,,2
67d163e7b7bcc1e9718e01da,reading-task-tabular,json5,,,,768.084,0,,2
67d188bcc201cc08eac23f92,reading-task-tabular,json5,,,,402.42499999999995,0,,4
67d29234dbfdb6668d124115,reading-task-tabular,yaml,,,,353.062,0,,1
67d548b5aa5737666a77a6d2,reading-task-tabular,json5,,,,690.998,0,,1
67d7fa657f5ac0292a291a38,reading-task-tabular,hjson,,,,690.085,0,,3
67d95269b47464c18da766ca,reading-task-tabular,xml,,,,534.818,1,,3
67d9788747176969d8d0fa1d,reading-task-tabular,hjson,,,,593.077,0,,5
67dc19c31078d1581e39e75a,reading-task-tabular,yaml,,,,227.01999999999998,0,,2
67debe02a893eea51e8d02f2,reading-task-tabular,json,,,,270.009,0,,4
67e12acb51605ac16c227598,reading-task-tabular,jsonc,,,,354.377,0,,3
67e17bac09359e09118892b4,reading-task-tabular,json5,,,,581.445,0,,5
67e25388d573ec2d5f1c8442,reading-task-tabular,yaml,,,,335.165,0,,3
67e4920c40c9561040ca01d0,reading-task-tabular,xml,,,,375.937,0,,0
67e571bef6af7ecd9c29ad72,reading-task-tabular,json,,,,521.034,1,,4
67e5cf90b79d0874e1cf16b0,reading-task-tabular,toml,,,,969.043,0,,4
67eefd0739d752c54dd52686,reading-task-tabular,toml,,,,477.35299999999995,0,,2
67eff2b1a264260e948a4d14,reading-task-tabular,xml,,,,596.419,0,,4
67f0c5d37f91ceae5cb3b318,reading-task-tabular,jsonc,,,,406.92999999999995,0,,4
67f184a3b82990251abd1592,reading-task-tabular,yaml,,,,540.316,0,,3
67f1a4f8dd44e7cd5adffa29,reading-task-tabular,json5,,,,1056.874,0,,5
67f1c7bd6f1c4a3d8deae02f,reading-task-tabular,toml,,,,577.437,0,,4
67f3619e16d4ca195fbd1bd0,reading-task-tabular,yaml,,,,603.879,0,,3
67f5bb69760b211cdfe8021c,reading-task-tabular,jsonc,,,,173.583,0,,4
67f913a9b5c79e960807c7e3,reading-task-tabular,yaml,,,,532.01,0,,3
