participantId,task,format,response,start_time,end_time,duration_sec,help_count,correct_answer,correct
5b3ec4332a5fbf00014eae57,reading-task-config-3,toml,6,1747346668669,1747346694736,26.067,0,6,1
5b3ec4332a5fbf00014eae57,reading-task-config-4,toml,keywords,1747346699465,1747346944217,244.752,1,keywords,1
5b3ec4332a5fbf00014eae57,reading-task-config-5,toml,d3-delaunay,1747346954006,1747347067106,113.1,0,d3-delaunay,1
5c4f5967aac8be0001716a65,reading-task-config-1,xml,7.9.0,1747173003809,1747173078063,74.254,0,7.9.0,1
5c4f5967aac8be0001716a65,reading-task-config-2,xml,>=12,1747173082895,1747173104833,21.938,0,>=12,1
5c4f5967aac8be0001716a65,reading-task-config-3,xml,6,1747173109732,1747173135117,25.385,0,6,1
5c4f5967aac8be0001716a65,reading-task-config-4,xml,keywords,1747173138032,1747173255172,117.14,0,keywords,1
5c4f5967aac8be0001716a65,reading-task-config-5,xml,d3-delaunay,1747173259944,1747173290209,30.265,0,d3-delaunay,1
5e5c993cd0394c474f7cc502,reading-task-config-1,toml,7.9.0,1747618616410,1747618635855,19.445,0,7.9.0,1
5e5c993cd0394c474f7cc502,reading-task-config-2,toml,>=12,1747618641798,1747618674626,32.828,0,>=12,1
5e5c993cd0394c474f7cc502,reading-task-config-3,toml,6,1747618679083,1747618688831,9.748,0,6,1
5e5c993cd0394c474f7cc502,reading-task-config-4,toml,keywords,1747618692100,1747618746956,54.856,0,keywords,1
5e5c993cd0394c474f7cc502,reading-task-config-5,toml,d3-delaunay,1747618751894,1747618777328,25.434,0,d3-delaunay,1
5ea90bb434d5e337e98c7edd,reading-task-config-1,json5,7.9.0,1746768608479,1746768673937,65.458,0,7.9.0,1
5ea90bb434d5e337e98c7edd,reading-task-config-2,json5,>=12,1746768678657,1746768699797,21.14,0,>=12,1
5ea90bb434d5e337e98c7edd,reading-task-config-3,json5,6,1746768702814,1746768719712,16.898,0,6,1
5ea90bb434d5e337e98c7edd,reading-task-config-4,json5,keywords,1746768723918,1746768887162,163.244,0,keywords,1
5ea90bb434d5e337e98c7edd,reading-task-config-5,json5,d3-delaunay,1746768894538,1746768930282,35.744,0,d3-delaunay,1
5ee4a14b578f8a000b384376,reading-task-config-1,yaml,7.9.0,1746767934805,1746767950049,15.244,0,7.9.0,1
5ee4a14b578f8a000b384376,reading-task-config-2,yaml,>=12,1746767957905,1746767993122,35.217,0,>=12,1
5ee4a14b578f8a000b384376,reading-task-config-3,yaml,6,1746767998965,1746768011395,12.43,0,6,1
5ee4a14b578f8a000b384376,reading-task-config-4,yaml,keywords,1746768017612,1746768090332,72.72,0,keywords,1
5ee4a14b578f8a000b384376,reading-task-config-5,yaml,d3-delaunay,1746768096563,1746768127426,30.863,0,d3-delaunay,1
5f7f239e9b204e05b6c36538,reading-task-config-1,json5,7.9.0,1746771964989,1746772270889,305.9,1,7.9.0,1
5f7f239e9b204e05b6c36538,reading-task-config-2,json5,>=12,1746772278059,1746772305330,27.271,0,>=12,1
5f7f239e9b204e05b6c36538,reading-task-config-3,json5,6,1746772310223,1746772343380,33.157,0,6,1
5f7f239e9b204e05b6c36538,reading-task-config-4,json5,devDependencies,1746772348071,1746772452894,104.823,0,keywords,0
5f7f239e9b204e05b6c36538,reading-task-config-5,json5,d3-scale,1746772457329,1746772535622,78.293,0,d3-delaunay,0
5fb4fcd1fce53c30649dd704,reading-task-config-1,xml,7.9.0,1746768409338,1746768462870,53.532,0,7.9.0,1
5fb4fcd1fce53c30649dd704,reading-task-config-2,xml,d3,1746768474861,1746768576227,101.366,0,>=12,0
5fb4fcd1fce53c30649dd704,reading-task-config-3,xml,6,1746768582963,1746768645762,62.799,0,6,1
5fb4fcd1fce53c30649dd704,reading-task-config-4,xml,keywords,1746768651753,1746768763029,111.276,0,keywords,1
5fb4fcd1fce53c30649dd704,reading-task-config-5,xml,d3-delaunay,1746768771249,1746768936389,165.14,0,d3-delaunay,1
606c7d27f4f3ae688332a55d,reading-task-config-1,toml,7.9.0,1747173034077,1747173069141,35.064,1,7.9.0,1
606c7d27f4f3ae688332a55d,reading-task-config-2,toml,>=12,1747173072421,1747173084936,12.515,0,>=12,1
606c7d27f4f3ae688332a55d,reading-task-config-3,toml,6,1747173088030,1747173098432,10.402,0,6,1
606c7d27f4f3ae688332a55d,reading-task-config-4,toml,keywords,1747173100720,1747173159267,58.547,0,keywords,1
606c7d27f4f3ae688332a55d,reading-task-config-5,toml,d3-delaunay,1747173166158,1747173182654,16.496,0,d3-delaunay,1
6081728972120aa7f9685791,reading-task-config-1,json,7.9.0,1746768593565,1746768654797,61.232,0,7.9.0,1
6081728972120aa7f9685791,reading-task-config-2,json,>=12,1746768659356,1746768679810,20.454,0,>=12,1
6081728972120aa7f9685791,reading-task-config-3,json,6,1746768684305,1746768749319,65.014,0,6,1
6081728972120aa7f9685791,reading-task-config-4,json,keywords,1746768752141,1746769047105,294.964,0,keywords,1
6081728972120aa7f9685791,reading-task-config-5,json,d3-delaunay,1746769053309,1746769115537,62.228,0,d3-delaunay,1
6094ce8d0764c24f352d1fe5,reading-task-config-1,hjson,7.9.0,1747340311849,1747340351094,39.245,0,7.9.0,1
6094ce8d0764c24f352d1fe5,reading-task-config-2,hjson,>=12,1747340357754,1747340433605,75.851,0,>=12,1
6094ce8d0764c24f352d1fe5,reading-task-config-3,hjson,6,1747340444092,1747340472453,28.361,0,6,1
6094ce8d0764c24f352d1fe5,reading-task-config-4,hjson,keywords,1747340477324,1747340684809,207.485,0,keywords,1
6094ce8d0764c24f352d1fe5,reading-task-config-5,hjson,d3-delaunay,1747340690349,1747340737921,47.572,0,d3-delaunay,1
60e2bf0aa568b97e8d525872,reading-task-config-1,toml,^3.2.4,1746768448205,1746768554754,106.549,0,7.9.0,0
60e2bf0aa568b97e8d525872,reading-task-config-2,toml,7.9.0,1746768564063,1746768644052,79.989,0,>=12,0
60e2bf0aa568b97e8d525872,reading-task-config-3,toml,6,1746768651308,1746768689601,38.293,0,6,1
60e2bf0aa568b97e8d525872,reading-task-config-4,toml,engines,1746768695787,1746768800890,105.103,0,keywords,0
60e2bf0aa568b97e8d525872,reading-task-config-5,toml,d3-delaunay,1746768806702,1746768839473,32.771,0,d3-delaunay,1
60e2ebb6ad1d5ee0e515a7c5,reading-task-config-1,yaml,7.9.0,1746768191316,1746768284704,93.388,2,7.9.0,1
60e2ebb6ad1d5ee0e515a7c5,reading-task-config-2,yaml,>=12,1746768296748,1746768329123,32.375,0,>=12,1
60e2ebb6ad1d5ee0e515a7c5,reading-task-config-3,yaml,6,1746768338409,1746768374491,36.082,1,6,1
60e2ebb6ad1d5ee0e515a7c5,reading-task-config-4,yaml,keywords,1746768384919,1746768517020,132.101,0,keywords,1
60e2ebb6ad1d5ee0e515a7c5,reading-task-config-5,yaml,d3-delaunay,1746768526294,1746768592283,65.989,0,d3-delaunay,1
60e343946a7faddde88fbe3c,reading-task-config-1,yaml,7.9.0,1747174454796,1747174502267,47.471,0,7.9.0,1
60e343946a7faddde88fbe3c,reading-task-config-2,yaml,>=12,1747174513226,1747174559053,45.827,0,>=12,1
60e343946a7faddde88fbe3c,reading-task-config-3,yaml,6,1747174567701,1747174598761,31.06,0,6,1
60e343946a7faddde88fbe3c,reading-task-config-4,yaml,engines,1747174605267,1747174738900,133.633,0,keywords,0
60e343946a7faddde88fbe3c,reading-task-config-5,yaml,eslint,1747174749719,1747175016926,267.207,0,d3-delaunay,0
60ec51c51a3158a50ded8a3e,reading-task-config-1,json5,7.9.0,1747334660739,1747334687442,26.703,0,7.9.0,1
60ec51c51a3158a50ded8a3e,reading-task-config-2,json5,>=12,1747334693396,1747334722541,29.145,0,>=12,1
60ec51c51a3158a50ded8a3e,reading-task-config-3,json5,6,1747334726385,1747334751386,25.001,0,6,1
60ec51c51a3158a50ded8a3e,reading-task-config-4,json5,keywords,1747334754888,1747334879340,124.452,0,keywords,1
60ec51c51a3158a50ded8a3e,reading-task-config-5,json5,d3-delaunay,1747334886118,1747334937529,51.411,0,d3-delaunay,1
60f70af563ef757f65e750e0,reading-task-config-1,xml,7.9.0,1746768622121,1746768677615,55.494,0,7.9.0,1
60f70af563ef757f65e750e0,reading-task-config-2,xml,>=12,1746768690676,1746768768626,77.95,0,>=12,1
60f70af563ef757f65e750e0,reading-task-config-3,xml,6,1746768780141,1746768807119,26.978,0,6,1
60f70af563ef757f65e750e0,reading-task-config-4,xml,exports,1746768816503,1746769101292,284.789,0,keywords,0
60f70af563ef757f65e750e0,reading-task-config-5,xml,d3-delaunay,1746769113161,1746769142055,28.894,0,d3-delaunay,1
60f7c71d1cffec381351b0b3,reading-task-config-1,xml,7.9.0,1746768264444,1746768323521,59.077,0,7.9.0,1
60f7c71d1cffec381351b0b3,reading-task-config-2,xml,>=12,1746768333402,1746768368952,35.55,0,>=12,1
60f7c71d1cffec381351b0b3,reading-task-config-3,xml,6,1746768377423,1746768414114,36.691,0,6,1
60f7c71d1cffec381351b0b3,reading-task-config-4,xml,repository,1746768421832,1746768551843,130.011,0,keywords,0
60f7c71d1cffec381351b0b3,reading-task-config-5,xml,d3-delaunay,1746768559345,1746768629354,70.009,0,d3-delaunay,1
611d0afbb2a19acfd012545b,reading-task-config-1,toml,7.9.0,1746768554617,1746768583573,28.956,0,7.9.0,1
611d0afbb2a19acfd012545b,reading-task-config-2,toml,>=12,1746768590104,1746768616737,26.633,0,>=12,1
611d0afbb2a19acfd012545b,reading-task-config-3,toml,6,1746768625084,1746768650958,25.874,0,6,1
611d0afbb2a19acfd012545b,reading-task-config-4,toml,dependencies,1746768658750,1746768813662,154.912,0,keywords,0
611d0afbb2a19acfd012545b,reading-task-config-5,toml,d3-delaunay,1746768821276,1746768862361,41.085,0,d3-delaunay,1
61287939bc5a971fc15333e4,reading-task-config-1,json,7.9.0,1746769037059,1746769093806,56.747,0,7.9.0,1
61287939bc5a971fc15333e4,reading-task-config-2,json,>=12,1746769111183,1746769174866,63.683,0,>=12,1
61287939bc5a971fc15333e4,reading-task-config-3,json,6,1746769184962,1746769259275,74.313,0,6,1
61287939bc5a971fc15333e4,reading-task-config-4,json,keywords,1746769269665,1746769473944,204.279,0,keywords,1
61287939bc5a971fc15333e4,reading-task-config-5,json,d3-delaunay,1746769485104,1746769582977,97.873,0,d3-delaunay,1
613a541cf948d295c1df8752,reading-task-config-1,jsonc,7.9.0,1746767879567,1746767924860,45.293,0,7.9.0,1
613a541cf948d295c1df8752,reading-task-config-2,jsonc,>=12,1746767931026,1746767948272,17.246,0,>=12,1
613a541cf948d295c1df8752,reading-task-config-3,jsonc,6,1746767953187,1746767974991,21.804,0,6,1
613a541cf948d295c1df8752,reading-task-config-4,jsonc,keywords,1746767979167,1746768072733,93.566,0,keywords,1
613a541cf948d295c1df8752,reading-task-config-5,jsonc,d3-delaunay,1746768077655,1746768112060,34.405,0,d3-delaunay,1
61601e9a6b8306196d2a129c,reading-task-config-1,hjson,7.9.0,1746779243831,1746779283171,39.34,0,7.9.0,1
61601e9a6b8306196d2a129c,reading-task-config-2,hjson,>=12,1746779287511,1746779312139,24.628,0,>=12,1
61601e9a6b8306196d2a129c,reading-task-config-3,hjson,6,1746779316535,1746779345316,28.781,0,6,1
61601e9a6b8306196d2a129c,reading-task-config-4,hjson,keywords,1746779349433,1746779527005,177.572,0,keywords,1
61601e9a6b8306196d2a129c,reading-task-config-5,hjson,d3-delaunay,1746779533792,1746779601597,67.805,0,d3-delaunay,1
616e5ae706e970fe0aff99b6,reading-task-config-1,hjson,7.9.0,1747345988822,1747346001373,12.551,0,7.9.0,1
616e5ae706e970fe0aff99b6,reading-task-config-2,hjson,>=12,1747346006112,1747346020934,14.822,0,>=12,1
616e5ae706e970fe0aff99b6,reading-task-config-3,hjson,6,1747346025267,1747346035664,10.397,0,6,1
616e5ae706e970fe0aff99b6,reading-task-config-4,hjson,keywords,1747346040290,1747346114059,73.769,0,keywords,1
616e5ae706e970fe0aff99b6,reading-task-config-5,hjson,d3-delaunay,1747346120373,1747346142335,21.962,0,d3-delaunay,1
62d6d87d91cf24a3c1c0f10c,reading-task-config-1,hjson,7.9.0,1747335939997,1747335959138,19.141,0,7.9.0,1
62d6d87d91cf24a3c1c0f10c,reading-task-config-2,hjson,>=12,1747335963999,1747336045823,81.824,0,>=12,1
62d6d87d91cf24a3c1c0f10c,reading-task-config-3,hjson,6,1747336050037,1747336058678,8.641,0,6,1
62d6d87d91cf24a3c1c0f10c,reading-task-config-4,hjson,dependencies,1747336062981,1747336131395,68.414,0,keywords,0
62d6d87d91cf24a3c1c0f10c,reading-task-config-5,hjson,d3-delaunay,1747336140271,1747336167170,26.899,0,d3-delaunay,1
62d7fef5538b81f205ba4656,reading-task-config-1,xml,7.9.0,1747337196639,1747337217354,20.715,0,7.9.0,1
62d7fef5538b81f205ba4656,reading-task-config-2,xml,>=12,1747337221280,1747337236441,15.161,0,>=12,1
62d7fef5538b81f205ba4656,reading-task-config-3,xml,6,1747337239090,1747337252667,13.577,0,6,1
62d7fef5538b81f205ba4656,reading-task-config-4,xml,keywords,1747337255410,1747337289485,34.075,0,keywords,1
62d7fef5538b81f205ba4656,reading-task-config-5,xml,d3-delaunay,1747337292626,1747337317661,25.035,0,d3-delaunay,1
63af557b3d4f219c3226b7d6,reading-task-config-1,yaml,7.9.0,1747334019575,1747334170411,150.836,2,7.9.0,1
63af557b3d4f219c3226b7d6,reading-task-config-2,yaml,>=12,1747334179718,1747334209432,29.714,0,>=12,1
63af557b3d4f219c3226b7d6,reading-task-config-3,yaml,6,1747334215783,1747334229884,14.101,0,6,1
63af557b3d4f219c3226b7d6,reading-task-config-4,yaml,keywords,1747334236241,1747334333292,97.051,1,keywords,1
63af557b3d4f219c3226b7d6,reading-task-config-5,yaml,d3-delaunay,1747334339439,1747334374501,35.062,0,d3-delaunay,1
645b519f108c046164a6d232,reading-task-config-1,yaml,7.9.0,1746767852259,1746767889970,37.711,0,7.9.0,1
645b519f108c046164a6d232,reading-task-config-2,yaml,>=12,1746767899541,1746767929587,30.046,0,>=12,1
645b519f108c046164a6d232,reading-task-config-3,yaml,6,1746767937131,1746767952594,15.463,0,6,1
645b519f108c046164a6d232,reading-task-config-4,yaml,keywords,1746767957898,1746768034434,76.536,0,keywords,1
645b519f108c046164a6d232,reading-task-config-5,yaml,d3-delaunay,1746768040009,1746768070067,30.058,0,d3-delaunay,1
651b29ff3a6cadf518640abe,reading-task-config-1,xml,7.9.0,1746768752222,1746768801578,49.356,0,7.9.0,1
651b29ff3a6cadf518640abe,reading-task-config-2,xml,>=12,1746768813043,1746768886829,73.786,0,>=12,1
651b29ff3a6cadf518640abe,reading-task-config-3,xml,6,1746768894259,1746769014110,119.851,0,6,1
651b29ff3a6cadf518640abe,reading-task-config-4,xml,keywords,1746769021845,1746769282639,260.794,0,keywords,1
651b29ff3a6cadf518640abe,reading-task-config-5,xml,d3-delaunay,1746769288690,1746769414153,125.463,0,d3-delaunay,1
65298aca34ac384b783169d4,reading-task-config-1,jsonc,7.9.0,1746768505583,1746768559507,53.924,0,7.9.0,1
65298aca34ac384b783169d4,reading-task-config-2,jsonc,>=12,1746768574703,1746768603480,28.777,0,>=12,1
65298aca34ac384b783169d4,reading-task-config-3,jsonc,6,1746768611919,1746768631965,20.046,0,6,1
65298aca34ac384b783169d4,reading-task-config-4,jsonc,keywords,1746768636883,1746768768434,131.551,0,keywords,1
65298aca34ac384b783169d4,reading-task-config-5,jsonc,d3-delaunay,1746768788097,1746768823301,35.204,0,d3-delaunay,1
6554e79557e3d6be08e32ceb,reading-task-config-1,yaml,7.9.0,1746768223423,1746768288585,65.162,0,7.9.0,1
6554e79557e3d6be08e32ceb,reading-task-config-2,yaml,>=12,1746768302163,1746768377509,75.346,0,>=12,1
6554e79557e3d6be08e32ceb,reading-task-config-3,yaml,6,1746768384000,1746768412385,28.385,0,6,1
6554e79557e3d6be08e32ceb,reading-task-config-4,yaml,dependencies,1746768418068,1746768577451,159.383,0,keywords,0
6554e79557e3d6be08e32ceb,reading-task-config-5,yaml,d3-delaunay,1746768584506,1746768628007,43.501,0,d3-delaunay,1
65583ffa38bfc41805a553cd,reading-task-config-1,hjson,7.9.0,1747180714650,1747180920270,205.62,3,7.9.0,1
65583ffa38bfc41805a553cd,reading-task-config-2,hjson,>=12,1747180932060,1747180960506,28.446,0,>=12,1
65583ffa38bfc41805a553cd,reading-task-config-3,hjson,6,1747180971398,1747180999436,28.038,0,6,1
65583ffa38bfc41805a553cd,reading-task-config-4,hjson,engines,1747181008280,1747181302568,294.288,1,keywords,0
65583ffa38bfc41805a553cd,reading-task-config-5,hjson,d3-delaunay,1747181315576,1747181394417,78.841,0,d3-delaunay,1
659960f32faa4ff4b116de92,reading-task-config-1,toml,7.9.0,1747173689983,1747173743824,53.841,0,7.9.0,1
659960f32faa4ff4b116de92,reading-task-config-2,toml,>=12,1747173752673,1747173772256,19.583,0,>=12,1
659960f32faa4ff4b116de92,reading-task-config-3,toml,6,1747173784086,1747173817307,33.221,0,6,1
659960f32faa4ff4b116de92,reading-task-config-4,toml,keywords,1747173826434,1747174200055,373.621,2,keywords,1
659960f32faa4ff4b116de92,reading-task-config-5,toml,d3-delaunay,1747174204925,1747174233272,28.347,0,d3-delaunay,1
65e85a421f2dee53c62fbf45,reading-task-config-1,json5,7.9.0,1746775157842,1746775410255,252.413,0,7.9.0,1
65e85a421f2dee53c62fbf45,reading-task-config-2,json5,>=12,1746775431606,1746775499265,67.659,0,>=12,1
65e85a421f2dee53c62fbf45,reading-task-config-3,json5,6,1746775513555,1746775624373,110.818,0,6,1
65e85a421f2dee53c62fbf45,reading-task-config-4,json5,author,1746775634347,1746776160812,526.465,0,keywords,0
65e85a421f2dee53c62fbf45,reading-task-config-5,json5,d3-delaunay,1746776171421,1746776578527,407.106,0,d3-delaunay,1
65f4ab7884f8411c9e11a34e,reading-task-config-1,json5,7.9.0,1747173121706,1747173195531,73.825,0,7.9.0,1
65f4ab7884f8411c9e11a34e,reading-task-config-2,json5,>=12,1747173203399,1747173291747,88.348,0,>=12,1
65f4ab7884f8411c9e11a34e,reading-task-config-3,json5,6,1747173296842,1747173318087,21.245,0,6,1
65f4ab7884f8411c9e11a34e,reading-task-config-4,json5,keywords,1747173321878,1747173388289,66.411,0,keywords,1
65f4ab7884f8411c9e11a34e,reading-task-config-5,json5,d3-delaunay,1747173392029,1747173431556,39.527,0,d3-delaunay,1
65fad6c874ac75642ffc254b,reading-task-config-1,hjson,7.9.0,1746768033837,1746768068606,34.769,0,7.9.0,1
65fad6c874ac75642ffc254b,reading-task-config-2,hjson,>=12,1746768076473,1746768104648,28.175,0,>=12,1
65fad6c874ac75642ffc254b,reading-task-config-3,hjson,6,1746768108072,1746768133078,25.006,0,6,1
65fad6c874ac75642ffc254b,reading-task-config-4,hjson,keywords,1746768138775,1746768216937,78.162,0,keywords,1
65fad6c874ac75642ffc254b,reading-task-config-5,hjson,d3-delaunay,1746768221114,1746768342710,121.596,0,d3-delaunay,1
65fae23bd06ae76bcc297e8b,reading-task-config-1,hjson,^3.2.4,1746769188675,1746769401393,212.718,0,7.9.0,0
65fae23bd06ae76bcc297e8b,reading-task-config-2,hjson,>=12,1746769410553,1746769540259,129.706,0,>=12,1
65fae23bd06ae76bcc297e8b,reading-task-config-3,hjson,6,1746769551287,1746769639941,88.654,0,6,1
65fae23bd06ae76bcc297e8b,reading-task-config-4,hjson,exports,1746769646529,1746769907216,260.687,0,keywords,0
65fae23bd06ae76bcc297e8b,reading-task-config-5,hjson,d3-delaunay,1746769915703,1746769968290,52.587,0,d3-delaunay,1
65fb13bebfa339f73b4cf76a,reading-task-config-1,jsonc,7.9.0,1746770229389,1746770261048,31.659,0,7.9.0,1
65fb13bebfa339f73b4cf76a,reading-task-config-2,jsonc,d3,1746770266634,1746770288776,22.142,0,>=12,0
65fb13bebfa339f73b4cf76a,reading-task-config-3,jsonc,6,1746770295881,1746770307112,11.231,0,6,1
65fb13bebfa339f73b4cf76a,reading-task-config-4,jsonc,keywords,1746770311763,1746770369922,58.159,0,keywords,1
65fb13bebfa339f73b4cf76a,reading-task-config-5,jsonc,d3-delaunay,1746770377985,1746770425988,48.003,0,d3-delaunay,1
65fb236a5a78fcf672df7469,reading-task-config-1,json,7.9.0,1747425406194,1747425468545,62.351,0,7.9.0,1
65fb236a5a78fcf672df7469,reading-task-config-2,json,d3,1747425482420,1747425644022,161.602,3,>=12,0
65fb236a5a78fcf672df7469,reading-task-config-3,json,6,1747425651154,1747425729792,78.638,0,6,1
65fb236a5a78fcf672df7469,reading-task-config-4,json,keywords,1747425737993,1747426071282,333.289,1,keywords,1
65fb236a5a78fcf672df7469,reading-task-config-5,json,d3-delaunay,1747426081357,1747426150070,68.713,0,d3-delaunay,1
65feaaac53eb219f09ad5ea0,reading-task-config-1,toml,7.9.0,1746769650690,1746769777801,127.111,0,7.9.0,1
65feaaac53eb219f09ad5ea0,reading-task-config-2,toml,>=12,1746769788966,1746769918615,129.649,0,>=12,1
65feaaac53eb219f09ad5ea0,reading-task-config-3,toml,6,1746769929935,1746769969866,39.931,0,6,1
65feaaac53eb219f09ad5ea0,reading-task-config-4,toml,engines,1746769978206,1746770152893,174.687,0,keywords,0
65feaaac53eb219f09ad5ea0,reading-task-config-5,toml,d3-delaunay,1746770162423,1746770225440,63.017,0,d3-delaunay,1
660eafee7515c432e850362d,reading-task-config-1,hjson,git,1746768806108,1746768914533,108.425,0,7.9.0,0
660eafee7515c432e850362d,reading-task-config-2,hjson,>=12,1746768929970,1746769028594,98.624,0,>=12,1
660eafee7515c432e850362d,reading-task-config-3,hjson,6,1746769035747,1746769055003,19.256,0,6,1
660eafee7515c432e850362d,reading-task-config-4,hjson,keywords,1746769062753,1746769407369,344.616,0,keywords,1
660eafee7515c432e850362d,reading-task-config-5,hjson,d3-delaunay,1746769415588,1746769485725,70.137,0,d3-delaunay,1
66311bae532a469f4858933e,reading-task-config-1,toml,7.9.0,1747173865377,1747173946610,81.233,1,7.9.0,1
66311bae532a469f4858933e,reading-task-config-2,toml,>=12,1747173957864,1747174006200,48.336,0,>=12,1
66311bae532a469f4858933e,reading-task-config-3,toml,6,1747174010643,1747174043575,32.932,0,6,1
66311bae532a469f4858933e,reading-task-config-4,toml,keywords,1747174047023,1747174198537,151.514,2,keywords,1
66311bae532a469f4858933e,reading-task-config-5,toml,d3-delaunay,1747174202741,1747174309401,106.66,0,d3-delaunay,1
6647e8618c77f7b938865d25,reading-task-config-1,json5,7.9.0,1747361309535,1747361373826,64.291,0,7.9.0,1
6647e8618c77f7b938865d25,reading-task-config-2,json5,d3,1747361388929,1747361552267,163.338,0,>=12,0
6647e8618c77f7b938865d25,reading-task-config-3,json5,6,1747361561084,1747361600774,39.69,0,6,1
6647e8618c77f7b938865d25,reading-task-config-4,json5,devDependencies,1747361607641,1747361741984,134.343,0,keywords,0
6647e8618c77f7b938865d25,reading-task-config-5,json5,d3-delaunay,1747361750712,1747361826746,76.034,0,d3-delaunay,1
664e413a5f3eb7f99d90e15b,reading-task-config-1,json,7.9.0,1746770534599,1746770670715,136.116,0,7.9.0,1
664e413a5f3eb7f99d90e15b,reading-task-config-2,json,>=12,1746770681405,1746770708369,26.964,0,>=12,1
664e413a5f3eb7f99d90e15b,reading-task-config-3,json,6,1746770713965,1746770741411,27.446,0,6,1
664e413a5f3eb7f99d90e15b,reading-task-config-4,json,engines,1746770747167,1746771000500,253.333,0,keywords,0
664e413a5f3eb7f99d90e15b,reading-task-config-5,json,d3-delaunay,1746771007897,1746771112117,104.22,0,d3-delaunay,1
66684beba2a2d24645a6d782,reading-task-config-1,jsonc,keywords,1746770645257,1746770783904,138.647,0,7.9.0,0
66684beba2a2d24645a6d782,reading-task-config-2,jsonc,>=12,1746770794926,1746770837074,42.148,0,>=12,1
66684beba2a2d24645a6d782,reading-task-config-3,jsonc,6,1746770845651,1746770876564,30.913,0,6,1
66684beba2a2d24645a6d782,reading-task-config-4,jsonc,keywords,1746770885403,1746771040890,155.487,0,keywords,1
66684beba2a2d24645a6d782,reading-task-config-5,jsonc,d3-delaunay,1746771048856,1746771129420,80.564,0,d3-delaunay,1
66684d30d1a0d64a3a348c82,reading-task-config-1,yaml,7.9.0,1747334657733,1747334799746,142.013,0,7.9.0,1
66684d30d1a0d64a3a348c82,reading-task-config-2,yaml,>=12,1747334810579,1747334894483,83.904,0,>=12,1
66684d30d1a0d64a3a348c82,reading-task-config-3,yaml,6,1747334903497,1747334984083,80.586,0,6,1
66684d30d1a0d64a3a348c82,reading-task-config-4,yaml,keywords,1747334994167,1747335176384,182.217,0,keywords,1
